,issue_key,issue_type,project_key,created,epic_link,has_change_story_point_sprint,summary,description,acceptance_criteria,summary_description_acceptance,original_story_points_sprint,creator,reporter,priority,num_all_changes,story_point,num_bugs_issue_link,num_comments,num_issue_links,num_sprints,num_changes_story_points_new,num_changes_summary_description_acceptance,num_sub_tasks,num_changes_sprint,num_changes_story_points_new_sprint,num_comments_before_sprint,num_comments_after_sprint,num_changes_text_before_sprint,num_changes_story_point_before_sprint,time_add_to_sprint,original_summary_sprint,original_description_sprint,original_acceptance_criteria_sprint,num_changes_summary_sprint,num_changes_description_sprint,num_changes_acceptance_criteria_sprint,num_different_words_all_text_sprint,num_ratio_words_all_text_sprint,original_summary_description_acceptance_sprint,num_changes_summary_description_acceptance_sprint,is_change_text_num_words_1,is_change_text_num_words_5,is_change_text_num_words_10,is_change_text_num_words_15,is_change_text_num_words_20,is_change_text_sp_sprint,time_until_add_to_sprint,num_issues_cretor_prev,num_unusable_issues_cretor_prev_text_word_1,num_unusable_issues_cretor_prev_text_word_1_ratio,num_unusable_issues_cretor_prev_text_word_5,num_unusable_issues_cretor_prev_text_word_5_ratio,num_unusable_issues_cretor_prev_text_word_10,num_unusable_issues_cretor_prev_text_word_10_ratio,num_unusable_issues_cretor_prev_text_word_15,num_unusable_issues_cretor_prev_text_word_15_ratio,num_unusable_issues_cretor_prev_text_word_20,num_unusable_issues_cretor_prev_text_word_20_ratio
661,FAB-16068,Test Task,FAB,2019-07-24 18:26:31,FAB-16061,0,Run traffic with networkspec for kafka_leveldb_no_tls as part of k8s system test suite,"Create networkspec file kafka_leveldb_no_tls.
Duplicate tests using this network (same tests as those used in kafka_couchdb_tls).
Create another class in ression/systemtest/sysTestSuite_pte.py.
Pass the networkspec file as a parameter to operator.sh.

Consider using all peers as leaders, per direction from FAB-16068, instead of gossip elections as done in other systest networks.",,"Run traffic with networkspec for kafka_leveldb_no_tls as part of k8s system test suite $end$ Create networkspec file kafka_leveldb_no_tls.
Duplicate tests using this network (same tests as those used in kafka_couchdb_tls).
Create another class in ression/systemtest/sysTestSuite_pte.py.
Pass the networkspec file as a parameter to operator.sh.

Consider using all peers as leaders, per direction from FAB-16068, instead of gossip elections as done in other systest networks. $acceptance criteria:$",,Ramesh Babu Thoomu,Ramesh Babu Thoomu,Medium,16,,0,1,0,1,0,4,0,,0,583,1,0,0,2019-07-24 18:38:38,TC# Service Discovery on Peers,"Create networkspec file kafka_leveldb_no_tls.
Duplicate tests using this network (same tests as those used in kafka_couchdb_tls).
Create another class in ression/systemtest/sysTestSuite_pte.py.
Pass the networkspec file as a parameter to operator.sh.
",,2,2,0,38,0.868421,"TC# Service Discovery on Peers $end$ Create networkspec file kafka_leveldb_no_tls.
Duplicate tests using this network (same tests as those used in kafka_couchdb_tls).
Create another class in ression/systemtest/sysTestSuite_pte.py.
Pass the networkspec file as a parameter to operator.sh.
 $acceptance criteria:$",4,1,1,1,1,1,1,0.2,21,10,0.47619,7,0.333333,5,0.238095,4,0.190476,4,0.190476
662,FAB-16069,Test Task,FAB,2019-07-24 18:27:01,FAB-16061,0,Run traffic with networkspec for raft_couchdb_mutualtls including servdisc and launch in system test suite,"Create networkspec file raft_couchdb_mutualtls_servdisc.
Duplicate tests using this network (same tests as those used in kafka_couchdb_tls).
Create another class in ression/systemtest/sysTestSuite_pte.py.
Pass the networkspec file as a parameter to operator.sh.",,"Run traffic with networkspec for raft_couchdb_mutualtls including servdisc and launch in system test suite $end$ Create networkspec file raft_couchdb_mutualtls_servdisc.
Duplicate tests using this network (same tests as those used in kafka_couchdb_tls).
Create another class in ression/systemtest/sysTestSuite_pte.py.
Pass the networkspec file as a parameter to operator.sh. $acceptance criteria:$",,Ramesh Babu Thoomu,Ramesh Babu Thoomu,Medium,14,,0,3,0,1,0,2,0,,0,583,3,0,0,2019-07-24 18:38:38,TC# Service Discovery on raft Orderers,"Create networkspec file raft_couchdb_mutualtls_servdisc.
Duplicate tests using this network (same tests as those used in kafka_couchdb_tls).
Create another class in ression/systemtest/sysTestSuite_pte.py.
Pass the networkspec file as a parameter to operator.sh.",,2,0,0,20,0.358974,"TC# Service Discovery on raft Orderers $end$ Create networkspec file raft_couchdb_mutualtls_servdisc.
Duplicate tests using this network (same tests as those used in kafka_couchdb_tls).
Create another class in ression/systemtest/sysTestSuite_pte.py.
Pass the networkspec file as a parameter to operator.sh. $acceptance criteria:$",2,1,1,1,1,1,1,0.183333,22,11,0.5,8,0.363636,6,0.272727,5,0.227273,5,0.227273
663,FAB-1607,Task,FAB,2017-01-11 19:10:34,,0,investigate the sporadic failures,,,investigate the sporadic failures $end$ $acceptance criteria:$,,Srinivasan Muralidharan,Srinivasan Muralidharan,Medium,16,,1,1,1,7,0,0,0,,0,583,1,0,0,2017-01-11 19:10:34,investigate the sporadic failures,,,0,0,0,0,0.0,investigate the sporadic failures $end$ $acceptance criteria:$,0,0,0,0,0,0,1,0.0,39,7,0.179487,6,0.153846,4,0.102564,3,0.0769231,3,0.0769231
664,FAB-16070,Test Task,FAB,2019-07-24 18:27:33,FAB-16061,0,add longer traffic load test in k8s system test,"The linked bug occurred a little more than 3 hours into a 12 hour traffic run in a CI VM.
Running a longer test like this is already an objective in our k8s lab, and doing it soon could provide more info about that problem.

We can run single or multiple traffic tests, so long as we keep a single network up and running the entire time.",,"add longer traffic load test in k8s system test $end$ The linked bug occurred a little more than 3 hours into a 12 hour traffic run in a CI VM.
Running a longer test like this is already an objective in our k8s lab, and doing it soon could provide more info about that problem.

We can run single or multiple traffic tests, so long as we keep a single network up and running the entire time. $acceptance criteria:$",,Ramesh Babu Thoomu,Ramesh Babu Thoomu,Medium,19,,1,2,4,1,0,4,0,,0,583,2,0,0,2019-07-24 18:38:38,"TC# Multiple chaincodes (go, node and Marbles02) tests","
The linked bug occurred a little more than 3 hours into a 12 hour traffic run in a CI VM.
Running a longer test like this is already an objective in our k8s lab, and doing it soon could provide more info about that problem.",,2,2,0,39,0.553571,"TC# Multiple chaincodes (go, node and Marbles02) tests $end$ 
The linked bug occurred a little more than 3 hours into a 12 hour traffic run in a CI VM.
Running a longer test like this is already an objective in our k8s lab, and doing it soon could provide more info about that problem. $acceptance criteria:$",4,1,1,1,1,1,1,0.183333,23,12,0.521739,9,0.391304,7,0.304348,6,0.26087,6,0.26087
665,FAB-16071,Task,FAB,2019-07-24 18:27:49,FAB-16240,0,Add option to change peer and orderer resources in kubernetes,"Set lower default values for the host resources in kubernetes to be reserved for the peer, orderers, kafkas, zks, CAs, so most networks (which might have lower CPU and GB RAM available) can start up successfully.

Add option in networkspec for users to change these values for their network to satisfy higher performance requirements.

Any existing networkspec files (e.g. for automated test networks) should be modified too, to set the desired values, when we change the default settings.",,"Add option to change peer and orderer resources in kubernetes $end$ Set lower default values for the host resources in kubernetes to be reserved for the peer, orderers, kafkas, zks, CAs, so most networks (which might have lower CPU and GB RAM available) can start up successfully.

Add option in networkspec for users to change these values for their network to satisfy higher performance requirements.

Any existing networkspec files (e.g. for automated test networks) should be modified too, to set the desired values, when we change the default settings. $acceptance criteria:$",,Naga Venkata Sai Surya Teja Lanka,Naga Venkata Sai Surya Teja Lanka,Medium,22,,0,1,1,1,0,2,0,,0,583,1,0,0,2019-07-24 18:42:26,Add option to change peer and orderer resources in kubernetes,Add option to change peer and orderer resources in kubernetes,,0,2,0,82,3.21739,Add option to change peer and orderer resources in kubernetes $end$ Add option to change peer and orderer resources in kubernetes $acceptance criteria:$,2,1,1,1,1,1,1,0.233333,17,6,0.352941,5,0.294118,5,0.294118,3,0.176471,3,0.176471
666,FAB-16073,Task,FAB,2019-07-24 18:28:26,FAB-6742,0,Add docker compose template to launch network in local,Add docker compose to launch network in local,,Add docker compose template to launch network in local $end$ Add docker compose to launch network in local $acceptance criteria:$,,Naga Venkata Sai Surya Teja Lanka,Naga Venkata Sai Surya Teja Lanka,Medium,9,,0,1,1,1,0,0,0,,0,583,1,0,0,2019-07-24 18:42:26,Add docker compose template to launch network in local,Add docker compose to launch network in local,,0,0,0,0,0.0,Add docker compose template to launch network in local $end$ Add docker compose to launch network in local $acceptance criteria:$,0,0,0,0,0,0,0,0.233333,18,7,0.388889,6,0.333333,6,0.333333,4,0.222222,4,0.222222
667,FAB-16075,Task,FAB,2019-07-24 18:32:10,FAB-6742,0,Add option to launch network locally using docker-compose,Add option to launch network locally using docker-compose,,Add option to launch network locally using docker-compose $end$ Add option to launch network locally using docker-compose $acceptance criteria:$,,Naga Venkata Sai Surya Teja Lanka,Naga Venkata Sai Surya Teja Lanka,Medium,9,,0,1,1,1,0,0,0,,0,583,1,0,0,2019-07-24 18:42:26,Add option to launch network locally using docker-compose,Add option to launch network locally using docker-compose,,0,0,0,0,0.0,Add option to launch network locally using docker-compose $end$ Add option to launch network locally using docker-compose $acceptance criteria:$,0,0,0,0,0,0,0,0.166667,19,7,0.368421,6,0.315789,6,0.315789,4,0.210526,4,0.210526
668,FAB-16076,Story,FAB,2019-07-24 18:36:30,FAB-16240,0,Create an input yaml file with pte parameters,Create an input yaml file with pte parameters to run with operator and pte,,Create an input yaml file with pte parameters $end$ Create an input yaml file with pte parameters to run with operator and pte $acceptance criteria:$,,Naga Venkata Sai Surya Teja Lanka,Naga Venkata Sai Surya Teja Lanka,High,18,,0,1,1,1,0,4,0,,0,583,1,0,0,2019-07-24 18:42:26,Create an input file with pte parameters to run with genconfig,Create an input file with pte parameters to run with genconfig,,3,1,0,10,0.36,Create an input file with pte parameters to run with genconfig $end$ Create an input file with pte parameters to run with genconfig $acceptance criteria:$,4,1,1,1,0,0,1,0.0833333,20,7,0.35,6,0.3,6,0.3,4,0.2,4,0.2
669,FAB-16077,Task,FAB,2019-07-24 18:47:56,FAB-15587,0,Prepare network Spec file for network1 and launch the network on k8s cluster,Prepare network Spec file for network1 and launch the network on k8s cluster,,Prepare network Spec file for network1 and launch the network on k8s cluster $end$ Prepare network Spec file for network1 and launch the network on k8s cluster $acceptance criteria:$,,Ramesh Babu Thoomu,Ramesh Babu Thoomu,Medium,7,,0,1,1,1,0,0,0,,0,583,1,0,0,2019-07-24 18:48:28,Prepare network Spec file for network1 and launch the network on k8s cluster,Prepare network Spec file for network1 and launch the network on k8s cluster,,0,0,0,0,0.0,Prepare network Spec file for network1 and launch the network on k8s cluster $end$ Prepare network Spec file for network1 and launch the network on k8s cluster $acceptance criteria:$,0,0,0,0,0,0,0,0.0,24,13,0.541667,10,0.416667,8,0.333333,7,0.291667,7,0.291667
670,FAB-16078,Story,FAB,2019-07-24 18:48:47,FAB-16240,0,Convert genconfig.sh to go operator and read in pte input yaml file ,Convert genconfig.sh to go operator and read in pte input yaml file,,Convert genconfig.sh to go operator and read in pte input yaml file  $end$ Convert genconfig.sh to go operator and read in pte input yaml file $acceptance criteria:$,,Naga Venkata Sai Surya Teja Lanka,Naga Venkata Sai Surya Teja Lanka,Medium,25,,0,0,14,1,0,2,0,,0,583,0,0,0,2019-07-24 18:51:03,Convert genconfig.sh to go and read in input yaml file ,Convert genconfig.sh to go and read in input yaml file,,1,1,0,4,0.173913,Convert genconfig.sh to go and read in input yaml file  $end$ Convert genconfig.sh to go and read in input yaml file $acceptance criteria:$,2,1,0,0,0,0,0,0.0333333,21,8,0.380952,7,0.333333,7,0.333333,4,0.190476,4,0.190476
671,FAB-16079,Task,FAB,2019-07-24 18:52:54,FAB-16240,0,"Add to operator client, reading in create channel section from yaml input file",Add create channel to client(genconfig.sh) by reading in create channel section from input file,,"Add to operator client, reading in create channel section from yaml input file $end$ Add create channel to client(genconfig.sh) by reading in create channel section from input file $acceptance criteria:$",,Naga Venkata Sai Surya Teja Lanka,Naga Venkata Sai Surya Teja Lanka,Medium,20,,0,2,1,1,0,1,0,,0,583,2,0,0,2019-07-24 19:01:04,Add create channel to client(genconfig.sh) by reading in create channel section from input file,Add create channel to client(genconfig.sh) by reading in create channel section from input file,,1,0,0,7,0.16129,Add create channel to client(genconfig.sh) by reading in create channel section from input file $end$ Add create channel to client(genconfig.sh) by reading in create channel section from input file $acceptance criteria:$,1,1,1,0,0,0,1,0.133333,22,9,0.409091,7,0.318182,7,0.318182,4,0.181818,4,0.181818
672,FAB-16080,Task,FAB,2019-07-24 18:53:30,FAB-16240,0,"Add to operator client, reading in join channel section from yaml input file",Add join channel to client(genconfig.sh) by reading in join channel section from input file,,"Add to operator client, reading in join channel section from yaml input file $end$ Add join channel to client(genconfig.sh) by reading in join channel section from input file $acceptance criteria:$",,Naga Venkata Sai Surya Teja Lanka,Naga Venkata Sai Surya Teja Lanka,Medium,16,,0,2,1,1,0,1,0,,0,583,2,0,0,2019-07-24 19:02:17,Add join channel to client(genconfig.sh) by reading in join channel section from input file,Add join channel to client(genconfig.sh) by reading in join channel section from input file,,1,0,0,7,0.16129,Add join channel to client(genconfig.sh) by reading in join channel section from input file $end$ Add join channel to client(genconfig.sh) by reading in join channel section from input file $acceptance criteria:$,1,1,1,0,0,0,1,0.133333,23,10,0.434783,8,0.347826,7,0.304348,4,0.173913,4,0.173913
673,FAB-16081,Task,FAB,2019-07-24 18:54:07,FAB-16240,0,"Add to operator client, reading in install chaincode section from yaml input file",Add install chaincode to client(genconfig.sh) by reading in install chaincode section from input file,,"Add to operator client, reading in install chaincode section from yaml input file $end$ Add install chaincode to client(genconfig.sh) by reading in install chaincode section from input file $acceptance criteria:$",,Naga Venkata Sai Surya Teja Lanka,Naga Venkata Sai Surya Teja Lanka,High,21,,0,1,1,1,0,1,0,,0,583,1,0,0,2019-07-24 19:02:17,Add install chaincode to client(genconfig.sh) by reading in install chaincode section from input file,Add install chaincode to client(genconfig.sh) by reading in install chaincode section from input file,,1,0,0,7,0.16129,Add install chaincode to client(genconfig.sh) by reading in install chaincode section from input file $end$ Add install chaincode to client(genconfig.sh) by reading in install chaincode section from input file $acceptance criteria:$,1,1,1,0,0,0,1,0.133333,24,11,0.458333,9,0.375,7,0.291667,4,0.166667,4,0.166667
674,FAB-16082,Task,FAB,2019-07-24 18:54:51,FAB-16240,0,"Add to operator client, reading in instantiate chaincode section from yaml input file",Add instantiate chaincode to client(genconfig.sh) by reading in instantiate chaincode section from input file,,"Add to operator client, reading in instantiate chaincode section from yaml input file $end$ Add instantiate chaincode to client(genconfig.sh) by reading in instantiate chaincode section from input file $acceptance criteria:$",,Naga Venkata Sai Surya Teja Lanka,Naga Venkata Sai Surya Teja Lanka,High,17,,0,1,1,1,0,1,0,,0,583,1,0,0,2019-07-24 19:02:17,Add instantiate chaincode to client(genconfig.sh) by reading in instantiate chaincode section from input file,Add instantiate chaincode to client(genconfig.sh) by reading in instantiate chaincode section from input file,,1,0,0,7,0.16129,Add instantiate chaincode to client(genconfig.sh) by reading in instantiate chaincode section from input file $end$ Add instantiate chaincode to client(genconfig.sh) by reading in instantiate chaincode section from input file $acceptance criteria:$,1,1,1,0,0,0,1,0.116667,25,12,0.48,10,0.4,7,0.28,4,0.16,4,0.16
675,FAB-16092,Sub-task,FAB,2019-07-25 14:22:03,,0,Rename SimulateCommitChaincodeDefinition to CheckCommitReadiness,,,Rename SimulateCommitChaincodeDefinition to CheckCommitReadiness $end$ $acceptance criteria:$,,Will Lahti,Will Lahti,Medium,3,,0,1,0,1,0,0,0,,0,583,1,0,0,2019-07-25 14:22:03,Rename SimulateCommitChaincodeDefinition to CheckCommitReadiness,,,0,0,0,0,0.0,Rename SimulateCommitChaincodeDefinition to CheckCommitReadiness $end$ $acceptance criteria:$,0,0,0,0,0,0,0,0.0,38,11,0.289474,9,0.236842,7,0.184211,7,0.184211,7,0.184211
676,FAB-16096,Sub-task,FAB,2019-07-25 15:56:09,,0,"Rename ""approved"" to ""approvals"" in protos",...and related tests. ,,"Rename ""approved"" to ""approvals"" in protos $end$ ...and related tests.  $acceptance criteria:$",,Will Lahti,Will Lahti,Medium,3,,0,0,0,1,0,0,0,,0,583,0,0,0,2019-07-25 15:56:09,"Rename ""approved"" to ""approvals"" in protos",...and related tests. ,,0,0,0,0,0.0,"Rename ""approved"" to ""approvals"" in protos $end$ ...and related tests.  $acceptance criteria:$",0,0,0,0,0,0,0,0.0,39,11,0.282051,9,0.230769,7,0.179487,7,0.179487,7,0.179487
677,FAB-16104,Sub-task,FAB,2019-07-26 12:10:49,,0,change the order of commit of pvtData of old blocks,"Currently, the commit of pvtData of old block execute the following steps:
 # commit the pvtData of old blocks to the pvtdata store.
 # commit the data to stateDB.
 # remove a marker from the pvtdata store. If the peer fails after storing the data in pvtdatastore, the marker helps in synching the stateDB with the pvtdataStore.

The complex flow is used for the failure/recovery.

This can be simplified as follows:
 # store the pvtData of old blocks to the stateDB.
 # store the pvtData of old blocks to the pvtDataStore.

If the peer fails after storing the pvtData in the stateDB, we don't need to do any special operation to recover the states. The reconciler would fetch the data as the pvtData is missing in the pvtdata Store. While committing the pvtData to the stateDB, at the worst case, we might overwrite existing data but there is no consistency issues. Hence, the pvtdataStore would be easily synced after the failure. 

 ",,"change the order of commit of pvtData of old blocks $end$ Currently, the commit of pvtData of old block execute the following steps:
 # commit the pvtData of old blocks to the pvtdata store.
 # commit the data to stateDB.
 # remove a marker from the pvtdata store. If the peer fails after storing the data in pvtdatastore, the marker helps in synching the stateDB with the pvtdataStore.

The complex flow is used for the failure/recovery.

This can be simplified as follows:
 # store the pvtData of old blocks to the stateDB.
 # store the pvtData of old blocks to the pvtDataStore.

If the peer fails after storing the pvtData in the stateDB, we don't need to do any special operation to recover the states. The reconciler would fetch the data as the pvtData is missing in the pvtdata Store. While committing the pvtData to the stateDB, at the worst case, we might overwrite existing data but there is no consistency issues. Hence, the pvtdataStore would be easily synced after the failure. 

  $acceptance criteria:$",,Senthilnathan N,Senthilnathan N,Medium,4,,0,2,0,1,0,0,0,,0,583,2,0,0,2019-07-26 12:10:49,change the order of commit of pvtData of old blocks,"Currently, the commit of pvtData of old block execute the following steps:
 # commit the pvtData of old blocks to the pvtdata store.
 # commit the data to stateDB.
 # remove a marker from the pvtdata store. If the peer fails after storing the data in pvtdatastore, the marker helps in synching the stateDB with the pvtdataStore.

The complex flow is used for the failure/recovery.

This can be simplified as follows:
 # store the pvtData of old blocks to the stateDB.
 # store the pvtData of old blocks to the pvtDataStore.

If the peer fails after storing the pvtData in the stateDB, we don't need to do any special operation to recover the states. The reconciler would fetch the data as the pvtData is missing in the pvtdata Store. While committing the pvtData to the stateDB, at the worst case, we might overwrite existing data but there is no consistency issues. Hence, the pvtdataStore would be easily synced after the failure. 

 ",,0,0,0,0,0.0,"change the order of commit of pvtData of old blocks $end$ Currently, the commit of pvtData of old block execute the following steps:
 # commit the pvtData of old blocks to the pvtdata store.
 # commit the data to stateDB.
 # remove a marker from the pvtdata store. If the peer fails after storing the data in pvtdatastore, the marker helps in synching the stateDB with the pvtdataStore.

The complex flow is used for the failure/recovery.

This can be simplified as follows:
 # store the pvtData of old blocks to the stateDB.
 # store the pvtData of old blocks to the pvtDataStore.

If the peer fails after storing the pvtData in the stateDB, we don't need to do any special operation to recover the states. The reconciler would fetch the data as the pvtData is missing in the pvtdata Store. While committing the pvtData to the stateDB, at the worst case, we might overwrite existing data but there is no consistency issues. Hence, the pvtdataStore would be easily synced after the failure. 

  $acceptance criteria:$",0,0,0,0,0,0,0,0.0,76,18,0.236842,13,0.171053,11,0.144737,10,0.131579,9,0.118421
678,FAB-1611,Story,FAB,2017-01-11 22:31:39,,0,Create configuration template for orderer user to consume,"The orderer is currently hackily copying code from the orderer bootstrapper to generate the new chain request.  This is not a real path, as this needs to be supplied by the orderer, this story should address that.",,"Create configuration template for orderer user to consume $end$ The orderer is currently hackily copying code from the orderer bootstrapper to generate the new chain request.  This is not a real path, as this needs to be supplied by the orderer, this story should address that. $acceptance criteria:$",3.0,Jason Yellick,Jason Yellick,Medium,6,3.0,0,0,0,1,0,0,7,,0,583,0,0,0,2017-01-11 22:31:39,Create configuration template for orderer user to consume,"The orderer is currently hackily copying code from the orderer bootstrapper to generate the new chain request.  This is not a real path, as this needs to be supplied by the orderer, this story should address that.",,0,0,0,0,0.0,"Create configuration template for orderer user to consume $end$ The orderer is currently hackily copying code from the orderer bootstrapper to generate the new chain request.  This is not a real path, as this needs to be supplied by the orderer, this story should address that. $acceptance criteria:$",0,0,0,0,0,0,0,0.0,44,1,0.0227273,1,0.0227273,0,0.0,0,0.0,0,0.0
679,FAB-16111,Sub-task,FAB,2019-07-26 18:15:17,,0,fabric-samples: Use renamed CheckCommitReadiness (formerly SimulateCommitChaincodeDefinition),,,fabric-samples: Use renamed CheckCommitReadiness (formerly SimulateCommitChaincodeDefinition) $end$ $acceptance criteria:$,,Will Lahti,Will Lahti,Medium,3,,0,0,0,1,0,0,0,,0,583,0,0,0,2019-07-26 18:15:17,fabric-samples: Use renamed CheckCommitReadiness (formerly SimulateCommitChaincodeDefinition),,,0,0,0,0,0.0,fabric-samples: Use renamed CheckCommitReadiness (formerly SimulateCommitChaincodeDefinition) $end$ $acceptance criteria:$,0,0,0,0,0,0,0,0.0,40,11,0.275,9,0.225,7,0.175,7,0.175,7,0.175
680,FAB-16113,Sub-task,FAB,2019-07-27 03:29:43,,0,Ensure that the stateDB is dropped after reset/rollback,"Currently, the peer node reset/rollback command itself take care of dropping the statelevelDB. However, the couchDB should be removed manually. As an admin could do a mistake by not removing the couchDB, we need to add necessary check in the code to ensure that the stateDB is dropped after a reset/rollback.",,"Ensure that the stateDB is dropped after reset/rollback $end$ Currently, the peer node reset/rollback command itself take care of dropping the statelevelDB. However, the couchDB should be removed manually. As an admin could do a mistake by not removing the couchDB, we need to add necessary check in the code to ensure that the stateDB is dropped after a reset/rollback. $acceptance criteria:$",,Senthilnathan N,Senthilnathan N,Medium,3,,0,0,0,1,0,0,0,,0,583,0,0,0,2019-07-27 03:29:43,Ensure that the stateDB is dropped after reset/rollback,"Currently, the peer node reset/rollback command itself take care of dropping the statelevelDB. However, the couchDB should be removed manually. As an admin could do a mistake by not removing the couchDB, we need to add necessary check in the code to ensure that the stateDB is dropped after a reset/rollback.",,0,0,0,0,0.0,"Ensure that the stateDB is dropped after reset/rollback $end$ Currently, the peer node reset/rollback command itself take care of dropping the statelevelDB. However, the couchDB should be removed manually. As an admin could do a mistake by not removing the couchDB, we need to add necessary check in the code to ensure that the stateDB is dropped after a reset/rollback. $acceptance criteria:$",0,0,0,0,0,0,0,0.0,77,18,0.233766,13,0.168831,11,0.142857,10,0.12987,9,0.116883
681,FAB-16117,Test Task,FAB,2019-07-27 17:11:41,FAB-15745,0,Replacement for Behave peer.feature test to kill cc container ,"This task is to ensure coverage for something similar to Item 83 of the ""Behave Testcases"" tab of https://docs.google.com/spreadsheets/d/1MIz_E0iFC3lCJGCmXCmRvSYt5yvMhzhSK6Bop0QJOAY/edit#gid=663331741. Actually, instead of doing exactly what item 83 originally tested (FAB-6333), we should just kill a cc container in a peer, and verify the cc can be used afterwards for query and/or invokes (and the peer should recreate it automatically).

A feasible way to do this might be to insert a step to delete a chaincode container in an existing test between invokes, to ensure the chaincode container is recreated automatically when a subsequent invoke or query is requested. Possible locations could be in a test in one of fabric/integration/nwo/ or* fabric/integration/chaincode/ *or fabric/integration/e2e/.",,"Replacement for Behave peer.feature test to kill cc container  $end$ This task is to ensure coverage for something similar to Item 83 of the ""Behave Testcases"" tab of https://docs.google.com/spreadsheets/d/1MIz_E0iFC3lCJGCmXCmRvSYt5yvMhzhSK6Bop0QJOAY/edit#gid=663331741. Actually, instead of doing exactly what item 83 originally tested (FAB-6333), we should just kill a cc container in a peer, and verify the cc can be used afterwards for query and/or invokes (and the peer should recreate it automatically).

A feasible way to do this might be to insert a step to delete a chaincode container in an existing test between invokes, to ensure the chaincode container is recreated automatically when a subsequent invoke or query is requested. Possible locations could be in a test in one of fabric/integration/nwo/ or* fabric/integration/chaincode/ *or fabric/integration/e2e/. $acceptance criteria:$",,Scott Zwierzynski,Scott Zwierzynski,Low,12,,0,2,1,1,0,2,0,,0,583,2,0,0,2019-09-06 15:40:30,Replacement for Behave peer.feature test to kill cc container ,"
This task is to ensure coverage for Item 83 of the ""Behave Testcases"" tab of https://docs.google.com/spreadsheets/d/1MIz_E0iFC3lCJGCmXCmRvSYt5yvMhzhSK6Bop0QJOAY/edit#gid=663331741.

The relevant behave test resides in https://github.com/hyperledger/fabric-test/blob/master/feature/peer.feature:

{quote}Scenario: FAB-6333: A peer with chaincode container disconnects, comes back up, is able to resume regular operation{quote}

Refer directly to the testcase steps here:  https://github.com/hyperledger/fabric-test/blob/master/feature/peer.feature#L128-L165

A feasible way to do this might be to insert a step to delete a chaincode container in an existing test between invokes, to ensure the chaincode container is recreated automatically when a subsequent invoke or query is requested. Possible locations could be in a test in one of fabric/integration/nwo/ or fabric/integration/chaincode/ or fabric/integration/e2e/.",,0,2,0,75,0.377193,"Replacement for Behave peer.feature test to kill cc container  $end$ 
This task is to ensure coverage for Item 83 of the ""Behave Testcases"" tab of https://docs.google.com/spreadsheets/d/1MIz_E0iFC3lCJGCmXCmRvSYt5yvMhzhSK6Bop0QJOAY/edit#gid=663331741.

The relevant behave test resides in https://github.com/hyperledger/fabric-test/blob/master/feature/peer.feature:

{quote}Scenario: FAB-6333: A peer with chaincode container disconnects, comes back up, is able to resume regular operation{quote}

Refer directly to the testcase steps here:  https://github.com/hyperledger/fabric-test/blob/master/feature/peer.feature#L128-L165

A feasible way to do this might be to insert a step to delete a chaincode container in an existing test between invokes, to ensure the chaincode container is recreated automatically when a subsequent invoke or query is requested. Possible locations could be in a test in one of fabric/integration/nwo/ or fabric/integration/chaincode/ or fabric/integration/e2e/. $acceptance criteria:$",2,1,1,1,1,1,1,982.467,97,30,0.309278,22,0.226804,17,0.175258,14,0.14433,13,0.134021
